Q1_2008,Q2_2008,Q3_2008,Q4_2008,Q1_2009,Q2_2009,Q3_2009,Q4_2009,Q1_2010,Q2_2010,Q3_2010,Q4_2010,Q1_2011,Q2_2011,Q3_2011,Q4_2011,Q1_2012,Q2_2012,Q3_2012,Q4_2012,Q1_2013,Q2_2013,Q3_2013,Q4_2013,Q1_2014,Q2_2014,Q3_2014,Q4_2014,Q1_2015,Q2_2015,Q3_2015,Q4_2015,Q1_2016,Q2_2016,Q3_2016,Q4_2016
,,,,,,,,,,,,,,,,AMC,,AMC,,AMC,AMC,AMC,AMC,AMC,AMC,AMC,,AMC,AMC,AMC,,AMC,AMC,AMC,AMC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AME,,
,,,,,,,,,,,AMV,,,,,,,,,,,,,,,,,,,,,,,,AMV
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,APP,,,,,APP,,,,APP,APP,APP,APP,,APP,,,,,APP,,,APP,APP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,ARM,,ARM,,,ARM,,,ARM,,,ARM,,ARM,,,,,,,,ARM,ARM,
,,,,,,,,,,,,,,,,,,,,ASA,,,,ASA,,ASA,,,,,,ASA,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,B82,,,,B82,,,B82,,,,B82,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,BBS,,,BBS,,,,,,,,,,,,,,,BBS,,,,
,,,,,,,,,,BCC,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,BDB,,,,,,,,,,,,BDB,,,,BDB,,,,BDB,,,,BDB,,
,,,,,,,,,,BED,,,,BED,,,BED,BED,,,,BED,,,,BED,,,,BED,,,,BED,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,BLF,,BLF,,,,BLF,,,,,
,,,,,,,,,,,,,,,BPC,,,,BPC,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,BSC,,,BSC,,,,,,,,,,
,,,,,,,,,,,BST,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,BXH,,,BXH,,,,,,,,,BXH,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,C92,,,,,,,,,,,,,,,,,,,
,,,,,,,,,CAN,CAN,,,CAN,,,CAN,,,,CAN,CAN,CAN,,CAN,CAN,CAN,CAN,,,CAN,,,CAN,,CAN
,,,,,,,,,CAP,,,CAP,,,,,CAP,,,,,,,,CAP,,,CAP,,,,,CAP,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CEO,,,,,,,,
,,,,CJC,,,,CJC,,,,,,,,,,,CJC,,,,CJC,,,CJC,,,CJC,,,,CJC,,CJC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CKV,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,CMS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,CPC,,,,CPC,,,,,,,,,,,CPC,,CPC,,
,,,,,,,,CSC,,,,,,,,,,,,,,,,,,,,,,,CSC,,,,CSC
,,,,,,,,,CT6,,,,,,CT6,,,,,,,,,,,,,,,,CT6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CTB,,CTB,CTB,CTB,,,,,,,,,CTB,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTP
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CVN,,,,,,,,,,,,,,,,,,,,,,,,,CVN
,,,,,,,,,,,,,,,CVT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,CX8,,,,,CX8,,,,,,,CX8,,,CX8,,CX8,,CX8,,CX8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,DAD,,,,DAD,,,,DAD,,,,DAD,,,,DAD,,,,,DAD,,,DAD,,
,,,,,,,,,,DAE,,,DAE,DAE,,,DAE,DAE,,,DAE,DAE,,,DAE,DAE,,,DAE,DAE,,,DAE,,
,,,,,,,,,,,,,,,,DBC,,,,,,,,,,,,,,,,,DBC,,
,,,,,,,,,,,,,DBT,,,DBT,DBT,,,,DBT,,,DBT,,,,,,DBT,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DC2,,,,,
,,,,,,,,DC4,,,,,,,,,,,,,,,,,,,DC4,,,,DC4,,,,
,,,,,,,,,DCS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHT,,DHT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DID,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIH,,,,DIH
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL1,,
,,,,,,,,,,,,,,,,,,,DLR,,,,DLR,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DNC,,,,
,,,,,,,,,,,,DNM,,,DNM,,,,,,,DNM,DNM,,DNM,,,,,,DNM,,,DNM,DNM
,,,,,,,,,,,,,,,,,,,,,,,,,,,DNP,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,DPC,,,,,,,,,,,,,,,,,,,DPC,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPS,
,,,,,,,,,DST,DST,,,,DST,,,,DST,,,,DST,,,,DST,,,,DST,,,,,
,,,,,,,,,,DXP,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,DZM,DZM,,DZM,DZM,,,,DZM,DZM,,,DZM,,,,,DZM,,,,DZM,,,,DZM,,DZM,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EBS,,,,,,,EBS,,,,EBS,,,,,EBS,,,EBS,EBS,,,EBS,EBS,
,,,,,,,,ECI,ECI,ECI,,,,ECI,,,ECI,ECI,,,ECI,ECI,,,ECI,ECI,,,ECI,ECI,,,ECI,,
,,,,,,,,,EID,,,,EID,,,,EID,,,,EID,,,,EID,,,,EID,EID,,,EID,,
,,,,,,,,,,,,,,,,,,,,FDT,,,,FDT,FDT,,,FDT,FDT,,,,,FDT,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FID,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DP3,,DP3,,DP3,DP3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,GLT,,,,,,,GLT,,GLT,,,,GLT,,,GLT,,,,GLT
,,,,,,,,,,,,,,,,,,,,GMX,GMX,,,,,,,GMX,,,,GMX,,GMX,
,,,,,,,,,,,,,,HAD,,,,HAD,,,,,,,HAD,,,,,,,,,,
,,,,,,,,,,,,,HAT,HAT,,,,,,,HAT,HAT,HAT,,HAT,HAT,,,,HAT,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,HBE,,,,,,,,HBE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,HCC,,HCC,,,,,,HCC,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,HDA,,,HDA,,,,HDA,,,HDA,HDA,,HDA,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HEV,,,,HEV,,,,HEV,,,,HEV,,,,HEV,HEV,,,HEV,HEV,,HEV,HEV,,
,,,,,,,,,,,,HGM,,,,,,HGM,,,,,,,,,,,,,,,,,
,,,,HHC,,,,,,HHC,,HHC,,,,HHC,,HHC,,HHC,,HHC,,HHC,,,HHC,,,HHC,HHC,,,HHC,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,HLC,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,HLY,,,,,,,,,,HLY,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,HNM,,HNM,,HNM,,,,,,,,,,HNM,HNM,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,HST,,,,HST,,,,HST,,,,HST,,,,HST,,,,HST,,,,HST,,
,,,,,,,,,HTC,,,,,,,,,,,,,,,,,,,HTC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HVA,HVA,,,,
,,,,,,,,,,,,,,,,,,,,,HVT,,,,HVT,,,,,,,,,,
,,,,,,,,ICG,,ICG,,,,,,,,,,,,,ICG,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,IDV,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INC,,,,
,,,,,,,,,,,,,,,,,,INN,,,,,,INN,,,,,,,,,,INN,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KHB,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KHL,,,
,,,,,,,,,,,,KKC,,KKC,,,,,,,,,,KKC,,,,,KKC,,KKC,,,KKC,
,,,,,,,,,,,,,,,,,,,,,,KLF,,,,,,KLF,,,,,,,
,,,,,,,,,,,,KMT,KMT,,,KMT,,,,KMT,,KMT,,,,KMT,,KMT,,KMT,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KSK,,,KSK,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KSQ,,KSQ,KSQ,,,
,,,,,,,,,,,,,,,KST,,,,,,,,KST,,,KST,,,,KST,KST,,,,KST
,,,,,,,,,,,,,,,,KTS,,KTS,,,KTS,,,,,,,,KTS,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,KTT,,,,,KTT,,,KTT,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KVC,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L14,,,,,,
,,,,,,,,,,,,,,,L18,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,L35,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,L44,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,L62,,,,,,,,
,,,,,,,,,,,,,,LAS,,LAS,,,,LAS,,,,,,,,LAS,,,LAS,,,,LAS
,,,,,,,,,LBE,,,,LBE,,,,LBE,,,,,,,,LBE,LBE,,,,LBE,,,,LBE,
,,,,,,,,,,,,,,,,,,,,LCD,,LCD,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,LCS,,,,,,,,,,,,,,LCS,,,,,
,,,,,,,,,,,,,,,,,,,,LDP,,,,,,,,,,,,,,,
,,,,,,,,LHC,,,,,,,,,,,LHC,,,,,,LHC,,,,LHC,,,,,,LHC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,LM7,,,,,,,,,,,,LM7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,LTC,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,LUT,,,,,,,,,,,,,,,,LUT,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,MAS,,MAS,,MAS,,MAS,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,MCF,,MCF,,MCF,,,,MCF,,,,MCF,,,,,,MCF,,,,MCF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCO,,,
,,,,,,,,,MDC,MDC,,,,,,MDC,,,,MDC,,,,,,,,,,,MDC,,,,MDC
,,,,,,,,MEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,MHL,,,,,MHL,,,,,,,,,,,MHL,,,,,,,MHL,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,MKV,,,MKV,MKV,MKV,,MKV,MKV,MKV,,MKV,MKV,MKV,,,,,,,,MKV,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPT,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,NAG,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,NBC,,NBC,,,,NBC,,NBC,,,,,,,,,
,,,,,,,,NBP,,NBP,,,,,NBP,NBP,,,NBP,,NBP,,NBP,NBP,,,NBP,,NBP,,,NBP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,NET,,NET,,,,NET,NET,,NET,NET,NET,NET,NET,NET,,NET,,NET,,,,NET,,NET,
,,,,,,,,,,,,,,,,,,,,,,,,NFC,NFC,,,,NFC,,NFC,NFC,NFC,,
,,,,,,,,,,,,,,,,,NGC,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,NHC,,,,,,,,,,,,,,,NHC,,,,,NHC,,,,,NHC,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PMB,,,PMB,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,NST,NST,,,,,,NST,,,,NST,,,,,,,NST,,,,,NST
,,,,,,,,,,,,,,,,NTP,,,NTP,,,,NTP,,NTP,,,,NTP,,,,NTP,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,ONE,ONE,,,,ONE,,,ONE,,,,,ONE,,,,,ONE,,ONE,,,,,ONE,,,ONE,ONE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PBP,,,PBP,,,
,,,,,,,,,,,,,,,,,,PCG,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,PCT,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PEN,,,,,,,
,,,,,,,,,,,,,,,,,,PGS,,,PGS,,,,,,,,,,,,,PGS,
,,,,,,,,,,,,PGT,,,,,,,,,,,,,,,,PGT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIV,PIV,,PIV,PIV,,PIV,
,,,,,,,,PJC,,,,,,,,,,,,,,,,,,,,PJC,,,,,,PJC,
,,,,,,,,,,,,,,,PLC,,,,,,,,,PLC,,,,,,,,,,,
,,,,,,,,,PMC,PMC,,PMC,,PMC,,PMC,PMC,PMC,PMC,PMC,PMC,PMC,,PMC,PMC,PMC,PMC,,PMC,PMC,PMC,,PMC,PMC,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PMP,
,,,,,,,,PMS,,,,,PMS,PMS,,,,,,,,,,,,,,,,,,PMS,PMS,,
,,,,,,,,,,,,,,,POT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PPE,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PPS,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,PSC,PSC,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSE,,,PSE,PSE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTD,,,,PTD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,PVB,,,,PVB,PVB,,,,,
,,,,,,,,,,PVC,,PVC,,,,PVC,,PVC,,,,,,PVC,PVC,,,,,PVC,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCE,PCE,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,PVE,,,,PVE,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSW,,,,PSW,,
,,,,,,,,PVG,,,,,,,,PVG,,,,,,,,,,,,,,,,,,,PVG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,PVL,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPY,PPY,
,,,,,,,,,,,,,,,,,,,,,,PVR,,,,,,,,,,PVR,,,
,,,,,,,,,PVS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,PVX,,,,,,,,,,PVX,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PXA,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,QHD,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,QST,,QST,,QST,,QST,,QST,,,,QST,,,,QST,QST,,,QST,,,,QST,,
,,,,,,,,,,,,,,,,,,QTC,,,,QTC,,,QTC,,,,,QTC,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,S55,,,,,S55,S55,,,,S55,,,S55,S55,,,,,,,,,,,,,
,,,,,,,,S74,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,S99,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SAF,,,,SAF,,,,,,SAF,,SAF,SAF,,,SAF,SAF,SAF,,SAF,,SAF,,SAF,,,,SAF,,,
,,,,,,,,SAP,SAP,,,SAP,,,SAP,,,,,SAP,SAP,,,,,,,,,,,SAP,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCI,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,SCL,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,SD4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SD6,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SDA,,,,,
,,,,,,,,SDC,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SDE,,,,,,,,,SDE,,,SDE,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,SDH,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,SDN,,,SDN,,SDN,,SDN,,,,,,SDN,,SDN,,SDN,SDN,SDN,,SDN,SDN,SDN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,SDY,,,,,,,,SDY,,SDY,,SDY,,,SDY,,,,,,SDY,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,SED,,,,SED,,,,SED,,,,SED,,,,SED,,,,SED,SED,,,SED,,
,,,,,,,,,,,,,,,,SFN,,SFN,,SFN,,,,SFN,,,,,,SFN,,SFN,,SFN,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGC
,,,,,,,,,,,,,,,,,,SGD,,,,,,,SGD,,,,,,,,SGD,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGO,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,SHN,,,,,,,,,SHN,,SHN,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,SIC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SJC,,,,,,
,,,,,,,,SJE,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,SLS,,,,,,,SLS,,SLS,,SLS,,,
,,,,,,,,,,SMT,,,,SMT,,,SMT,,SMT,,SMT,SMT,,SMT,SMT,SMT,,SMT,,SMT,SMT,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMN,,,,SMN,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SRA,,,,,,,,,,,,,,,,,,SRA,,SRA,,,,,,,,,,SRA,
,,,,,,,,,,,,,,,SSM,,,,,,,SSM,,,,,,,,,SSM,,,,SSM
,,,,,,,,,,,,,,STC,,,,STC,STC,,,STC,,,,STC,,,STC,STC,,,STC,STC,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SVN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TA9,TA9,,,,TA9
,,,,TAG,TAG,,,TAG,,TAG,,TAG,,,,TAG,,TAG,,,,TAG,,,,TAG,,TAG,,,,TAG,,,
,,,,,,,,,,,,,,,,,,,,,,TBX,,,,,,,,,,,,,
,,,,,,,,,,,,TC6,,,,,,,TC6,,,,,TC6,,,,TC6,,,,TC6,,,
,,,,,,,,,,,,,,,TCS,,,,,TCS,,,,TCS,,,,TCS,,,,TCS,,,
,,,,,,,,,,,,TDN,,,,,,,,,,,,TDN,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TFC,
,,,,,,,,TH1,,,,,,,,TH1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,THB,,,,,,,,THB,,,,THB,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,THT,,,,,,THT,,,,,THT,,,,THT,,,,,,THT,,THT,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTH,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,TIG,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,TKC,,,,,,,TKC,,TKC,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,TMC,,,,,,,,,,,,,,,,,TMC,,,TMC,,TMC
,,,,,,,,,,,,TMX,,,,TMX,,,,,TMX,,,TMX,,,,,,,,TMX,,TMX,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,TNG,,,TNG,,,,,,,,,,,,,,,,,,
,,,,,,,,TPH,,,,,,,,,,,,,,,,TPH,,,,,,,,,,,
,,,,,,,,,,,,,,,,,TPP,,,,,,,,,,TPP,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,TSB,,,,TSB,,,,,,,
,,,,,,,,,,TST,,,,,,,,,,,,TST,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTB,,,,,,TTB,
,,,,TTC,,,,,,,,,,,,,,,,TTC,,,,,TTC,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTZ,,,,,,,
,,,,,,,,TV2,,,TV2,,,,TV2,,,,TV2,,,,TV2,,TV2,TV2,TV2,,,,TV2,,,,
,,,,,,,,TV3,,,TV3,,,,TV3,,TV3,,TV3,,,,TV3,,,TV3,,,,,TV3,,,,
,,,,,TV4,,,TV4,,,,,,,TV4,,,,TV4,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
